state,date,sex,age,ethnicity,population
Kedah,2022-01-01,both,85+,chinese,1.4
Kedah,2022-01-01,both,85+,indian,0.9
Kedah,2022-01-01,both,85+,other_citizen,0.0
Kedah,2022-01-01,both,85+,other_noncitizen,1.2
Kedah,2022-01-01,female,overall,overall,1061.9
Kedah,2022-01-01,female,overall,bumi_malay,830.9
Kedah,2022-01-01,female,overall,bumi_other,2.2
Kedah,2022-01-01,female,overall,chinese,125.3
Kedah,2022-01-01,female,overall,indian,66.6
Kedah,2022-01-01,female,overall,other_citizen,12.2
Kedah,2022-01-01,female,overall,other_noncitizen,24.7
Kedah,2022-01-01,female,0-4,overall,82.9
Kedah,2022-01-01,female,0-4,bumi_malay,67.8
Kedah,2022-01-01,female,0-4,bumi_other,0.3
Kedah,2022-01-01,female,0-4,chinese,6.5
Kedah,2022-01-01,female,0-4,indian,3.4
Kedah,2022-01-01,female,0-4,other_citizen,0.9
Kedah,2022-01-01,female,0-4,other_noncitizen,4.0
Kedah,2022-01-01,female,5-9,overall,87.9
Kedah,2022-01-01,female,5-9,bumi_malay,69.7
Kedah,2022-01-01,female,5-9,bumi_other,0.2
Kedah,2022-01-01,female,5-9,chinese,9.9
Kedah,2022-01-01,female,5-9,indian,4.6
Kedah,2022-01-01,female,5-9,other_citizen,1.2
Kedah,2022-01-01,female,5-9,other_noncitizen,2.2
Kedah,2022-01-01,female,10-14,overall,86.6
Kedah,2022-01-01,female,10-14,bumi_malay,66.4
Kedah,2022-01-01,female,10-14,bumi_other,0.1
Kedah,2022-01-01,female,10-14,chinese,11.4
Kedah,2022-01-01,female,10-14,indian,6.4
Kedah,2022-01-01,female,10-14,other_citizen,1.0
Kedah,2022-01-01,female,10-14,other_noncitizen,1.3
Kedah,2022-01-01,female,15-19,overall,85.2
Kedah,2022-01-01,female,15-19,bumi_malay,67.3
Kedah,2022-01-01,female,15-19,bumi_other,0.1
Kedah,2022-01-01,female,15-19,chinese,10.2
Kedah,2022-01-01,female,15-19,indian,5.5
Kedah,2022-01-01,female,15-19,other_citizen,0.8
Kedah,2022-01-01,female,15-19,other_noncitizen,1.3
Kedah,2022-01-01,female,20-24,overall,98.3
Kedah,2022-01-01,female,20-24,bumi_malay,79.3
Kedah,2022-01-01,female,20-24,bumi_other,0.2
Kedah,2022-01-01,female,20-24,chinese,9.1
Kedah,2022-01-01,female,20-24,indian,5.6
Kedah,2022-01-01,female,20-24,other_citizen,1.0
Kedah,2022-01-01,female,20-24,other_noncitizen,3.0
Kedah,2022-01-01,female,25-29,overall,97.2
Kedah,2022-01-01,female,25-29,bumi_malay,77.8
Kedah,2022-01-01,female,25-29,bumi_other,0.1
Kedah,2022-01-01,female,25-29,chinese,10.0
Kedah,2022-01-01,female,25-29,indian,5.5
Kedah,2022-01-01,female,25-29,other_citizen,0.8
Kedah,2022-01-01,female,25-29,other_noncitizen,3.1
Kedah,2022-01-01,female,30-34,overall,79.6
Kedah,2022-01-01,female,30-34,bumi_malay,60.6
Kedah,2022-01-01,female,30-34,bumi_other,0.1
Kedah,2022-01-01,female,30-34,chinese,10.5
Kedah,2022-01-01,female,30-34,indian,5.3
Kedah,2022-01-01,female,30-34,other_citizen,1.0
Kedah,2022-01-01,female,30-34,other_noncitizen,2.1
Kedah,2022-01-01,female,35-39,overall,69.0
Kedah,2022-01-01,female,35-39,bumi_malay,54.5
Kedah,2022-01-01,female,35-39,bumi_other,0.2
Kedah,2022-01-01,female,35-39,chinese,6.9
Kedah,2022-01-01,female,35-39,indian,4.7
Kedah,2022-01-01,female,35-39,other_citizen,1.1
Kedah,2022-01-01,female,35-39,other_noncitizen,1.7
Kedah,2022-01-01,female,40-44,overall,60.0
Kedah,2022-01-01,female,40-44,bumi_malay,46.9
Kedah,2022-01-01,female,40-44,bumi_other,0.1
Kedah,2022-01-01,female,40-44,chinese,6.6
Kedah,2022-01-01,female,40-44,indian,4.1
Kedah,2022-01-01,female,40-44,other_citizen,0.7
Kedah,2022-01-01,female,40-44,other_noncitizen,1.5
Kedah,2022-01-01,female,45-49,overall,56.9
Kedah,2022-01-01,female,45-49,bumi_malay,43.9
Kedah,2022-01-01,female,45-49,bumi_other,0.1
Kedah,2022-01-01,female,45-49,chinese,7.8
Kedah,2022-01-01,female,45-49,indian,3.7
Kedah,2022-01-01,female,45-49,other_citizen,0.7
Kedah,2022-01-01,female,45-49,other_noncitizen,0.7
Kedah,2022-01-01,female,50-54,overall,57.4
Kedah,2022-01-01,female,50-54,bumi_malay,44.3
Kedah,2022-01-01,female,50-54,bumi_other,0.2
Kedah,2022-01-01,female,50-54,chinese,8.1
Kedah,2022-01-01,female,50-54,indian,3.8
Kedah,2022-01-01,female,50-54,other_citizen,0.7
Kedah,2022-01-01,female,50-54,other_noncitizen,0.4
Kedah,2022-01-01,female,55-59,overall,53.6
Kedah,2022-01-01,female,55-59,bumi_malay,40.5
Kedah,2022-01-01,female,55-59,bumi_other,0.2
Kedah,2022-01-01,female,55-59,chinese,8.2
Kedah,2022-01-01,female,55-59,indian,3.9
Kedah,2022-01-01,female,55-59,other_citizen,0.6
Kedah,2022-01-01,female,55-59,other_noncitizen,0.2
Kedah,2022-01-01,female,60-64,overall,48.3
Kedah,2022-01-01,female,60-64,bumi_malay,36.0
Kedah,2022-01-01,female,60-64,bumi_other,0.2
Kedah,2022-01-01,female,60-64,chinese,7.9
Kedah,2022-01-01,female,60-64,indian,3.6
Kedah,2022-01-01,female,60-64,other_citizen,0.5
Kedah,2022-01-01,female,60-64,other_noncitizen,0.1
Kedah,2022-01-01,female,65-69,overall,38.8
Kedah,2022-01-01,female,65-69,bumi_malay,29.1
Kedah,2022-01-01,female,65-69,bumi_other,0.1
Kedah,2022-01-01,female,65-69,chinese,5.2
Kedah,2022-01-01,female,65-69,indian,2.7
Kedah,2022-01-01,female,65-69,other_citizen,0.5
Kedah,2022-01-01,female,65-69,other_noncitizen,1.2
Kedah,2022-01-01,female,70-74,overall,26.5
Kedah,2022-01-01,female,70-74,bumi_malay,20.7
Kedah,2022-01-01,female,70-74,bumi_other,0.1
Kedah,2022-01-01,female,70-74,chinese,3.0
Kedah,2022-01-01,female,70-74,indian,1.8
Kedah,2022-01-01,female,70-74,other_citizen,0.4
Kedah,2022-01-01,female,70-74,other_noncitizen,0.5
Kedah,2022-01-01,female,75-79,overall,16.1
Kedah,2022-01-01,female,75-79,bumi_malay,12.7
Kedah,2022-01-01,female,75-79,bumi_other,0.0
Kedah,2022-01-01,female,75-79,chinese,2.0
Kedah,2022-01-01,female,75-79,indian,0.9
Kedah,2022-01-01,female,75-79,other_citizen,0.2
Kedah,2022-01-01,female,75-79,other_noncitizen,0.3
Kedah,2022-01-01,female,80-84,overall,10.8
Kedah,2022-01-01,female,80-84,bumi_malay,8.6
Kedah,2022-01-01,female,80-84,bumi_other,0.0
Kedah,2022-01-01,female,80-84,chinese,1.3
Kedah,2022-01-01,female,80-84,indian,0.5
Kedah,2022-01-01,female,80-84,other_citizen,0.1
Kedah,2022-01-01,female,80-84,other_noncitizen,0.2
Kedah,2022-01-01,female,85+,overall,6.8
Kedah,2022-01-01,female,85+,bumi_malay,4.7
Kedah,2022-01-01,female,85+,bumi_other,0.1
Kedah,2022-01-01,female,85+,chinese,0.7
Kedah,2022-01-01,female,85+,indian,0.5
Kedah,2022-01-01,female,85+,other_citizen,0.0
Kedah,2022-01-01,female,85+,other_noncitizen,0.7
Kedah,2022-01-01,male,overall,overall,1101.2
Kedah,2022-01-01,male,overall,bumi_malay,834.7
Kedah,2022-01-01,male,overall,bumi_other,2.4
Kedah,2022-01-01,male,overall,chinese,124.2
Kedah,2022-01-01,male,overall,indian,62.0
Kedah,2022-01-01,male,overall,other_citizen,13.5
Kedah,2022-01-01,male,overall,other_noncitizen,64.4
Kedah,2022-01-01,male,0-4,overall,90.2
Kedah,2022-01-01,male,0-4,bumi_malay,74.2
Kedah,2022-01-01,male,0-4,bumi_other,0.1
Kedah,2022-01-01,male,0-4,chinese,5.7
Kedah,2022-01-01,male,0-4,indian,3.3
Kedah,2022-01-01,male,0-4,other_citizen,1.0
Kedah,2022-01-01,male,0-4,other_noncitizen,5.9
Kedah,2022-01-01,male,5-9,overall,94.1
Kedah,2022-01-01,male,5-9,bumi_malay,75.0
Kedah,2022-01-01,male,5-9,bumi_other,0.2
Kedah,2022-01-01,male,5-9,chinese,9.5
Kedah,2022-01-01,male,5-9,indian,4.3
Kedah,2022-01-01,male,5-9,other_citizen,1.3
Kedah,2022-01-01,male,5-9,other_noncitizen,3.8
Kedah,2022-01-01,male,10-14,overall,91.7
Kedah,2022-01-01,male,10-14,bumi_malay,69.9
Kedah,2022-01-01,male,10-14,bumi_other,0.2
Kedah,2022-01-01,male,10-14,chinese,11.8
Kedah,2022-01-01,male,10-14,indian,6.0
Kedah,2022-01-01,male,10-14,other_citizen,1.2
Kedah,2022-01-01,male,10-14,other_noncitizen,2.6
Kedah,2022-01-01,male,15-19,overall,92.2
Kedah,2022-01-01,male,15-19,bumi_malay,72.1
Kedah,2022-01-01,male,15-19,bumi_other,0.1
Kedah,2022-01-01,male,15-19,chinese,9.9
Kedah,2022-01-01,male,15-19,indian,5.5
Kedah,2022-01-01,male,15-19,other_citizen,1.1
Kedah,2022-01-01,male,15-19,other_noncitizen,3.6
Kedah,2022-01-01,male,20-24,overall,115.4
Kedah,2022-01-01,male,20-24,bumi_malay,85.8
Kedah,2022-01-01,male,20-24,bumi_other,0.1
Kedah,2022-01-01,male,20-24,chinese,10.7
Kedah,2022-01-01,male,20-24,indian,6.4
Kedah,2022-01-01,male,20-24,other_citizen,1.6
Kedah,2022-01-01,male,20-24,other_noncitizen,10.8
Kedah,2022-01-01,male,25-29,overall,114.0
Kedah,2022-01-01,male,25-29,bumi_malay,81.1
Kedah,2022-01-01,male,25-29,bumi_other,0.1
Kedah,2022-01-01,male,25-29,chinese,11.4
Kedah,2022-01-01,male,25-29,indian,6.0
Kedah,2022-01-01,male,25-29,other_citizen,1.2
Kedah,2022-01-01,male,25-29,other_noncitizen,14.1
Kedah,2022-01-01,male,30-34,overall,85.8
Kedah,2022-01-01,male,30-34,bumi_malay,62.5
Kedah,2022-01-01,male,30-34,bumi_other,0.4
Kedah,2022-01-01,male,30-34,chinese,8.7
Kedah,2022-01-01,male,30-34,indian,5.2
Kedah,2022-01-01,male,30-34,other_citizen,1.0
Kedah,2022-01-01,male,30-34,other_noncitizen,8.1
Kedah,2022-01-01,male,35-39,overall,69.7
Kedah,2022-01-01,male,35-39,bumi_malay,50.6
Kedah,2022-01-01,male,35-39,bumi_other,0.2
Kedah,2022-01-01,male,35-39,chinese,7.9
Kedah,2022-01-01,male,35-39,indian,4.4
Kedah,2022-01-01,male,35-39,other_citizen,1.0
Kedah,2022-01-01,male,35-39,other_noncitizen,5.6
Kedah,2022-01-01,male,40-44,overall,60.4
Kedah,2022-01-01,male,40-44,bumi_malay,45.0
Kedah,2022-01-01,male,40-44,bumi_other,0.1
Kedah,2022-01-01,male,40-44,chinese,7.5
Kedah,2022-01-01,male,40-44,indian,4.1
Kedah,2022-01-01,male,40-44,other_citizen,0.7
Kedah,2022-01-01,male,40-44,other_noncitizen,3.0
Kedah,2022-01-01,male,45-49,overall,55.9
Kedah,2022-01-01,male,45-49,bumi_malay,43.0
Kedah,2022-01-01,male,45-49,bumi_other,0.1
Kedah,2022-01-01,male,45-49,chinese,7.3
Kedah,2022-01-01,male,45-49,indian,3.3
Kedah,2022-01-01,male,45-49,other_citizen,0.6
Kedah,2022-01-01,male,45-49,other_noncitizen,1.7
Kedah,2022-01-01,male,50-54,overall,51.9
Kedah,2022-01-01,male,50-54,bumi_malay,39.8
Kedah,2022-01-01,male,50-54,bumi_other,0.2
Kedah,2022-01-01,male,50-54,chinese,7.2
Kedah,2022-01-01,male,50-54,indian,2.9
Kedah,2022-01-01,male,50-54,other_citizen,0.7
Kedah,2022-01-01,male,50-54,other_noncitizen,1.1
Kedah,2022-01-01,male,55-59,overall,50.0
Kedah,2022-01-01,male,55-59,bumi_malay,38.0
Kedah,2022-01-01,male,55-59,bumi_other,0.2
Kedah,2022-01-01,male,55-59,chinese,7.5
Kedah,2022-01-01,male,55-59,indian,2.9
Kedah,2022-01-01,male,55-59,other_citizen,0.7
Kedah,2022-01-01,male,55-59,other_noncitizen,0.7
Kedah,2022-01-01,male,60-64,overall,43.8
Kedah,2022-01-01,male,60-64,bumi_malay,32.6
Kedah,2022-01-01,male,60-64,bumi_other,0.1
Kedah,2022-01-01,male,60-64,chinese,7.6
Kedah,2022-01-01,male,60-64,indian,2.6
Kedah,2022-01-01,male,60-64,other_citizen,0.5
Kedah,2022-01-01,male,60-64,other_noncitizen,0.4
Kedah,2022-01-01,male,65-69,overall,34.1
Kedah,2022-01-01,male,65-69,bumi_malay,25.9
Kedah,2022-01-01,male,65-69,bumi_other,0.1
Kedah,2022-01-01,male,65-69,chinese,4.7
Kedah,2022-01-01,male,65-69,indian,2.1
Kedah,2022-01-01,male,65-69,other_citizen,0.5
Kedah,2022-01-01,male,65-69,other_noncitizen,0.9
Kedah,2022-01-01,male,70-74,overall,24.3
Kedah,2022-01-01,male,70-74,bumi_malay,18.7
Kedah,2022-01-01,male,70-74,bumi_other,0.1
Kedah,2022-01-01,male,70-74,chinese,3.0
Kedah,2022-01-01,male,70-74,indian,1.4
Kedah,2022-01-01,male,70-74,other_citizen,0.3
Kedah,2022-01-01,male,70-74,other_noncitizen,0.9
Kedah,2022-01-01,male,75-79,overall,13.6
Kedah,2022-01-01,male,75-79,bumi_malay,10.1
Kedah,2022-01-01,male,75-79,bumi_other,0.1
Kedah,2022-01-01,male,75-79,chinese,1.9
Kedah,2022-01-01,male,75-79,indian,0.7
Kedah,2022-01-01,male,75-79,other_citizen,0.2
Kedah,2022-01-01,male,75-79,other_noncitizen,0.6
Kedah,2022-01-01,male,80-84,overall,8.0
Kedah,2022-01-01,male,80-84,bumi_malay,6.0
Kedah,2022-01-01,male,80-84,bumi_other,0.0
Kedah,2022-01-01,male,80-84,chinese,1.1
Kedah,2022-01-01,male,80-84,indian,0.4
Kedah,2022-01-01,male,80-84,other_citizen,0.1
Kedah,2022-01-01,male,80-84,other_noncitizen,0.4
Kedah,2022-01-01,male,85+,overall,5.9
Kedah,2022-01-01,male,85+,bumi_malay,4.3
Kedah,2022-01-01,male,85+,bumi_other,0.1
Kedah,2022-01-01,male,85+,chinese,0.7
Kedah,2022-01-01,male,85+,indian,0.4
Kedah,2022-01-01,male,85+,other_citizen,0.0
Kedah,2022-01-01,male,85+,other_noncitizen,0.4
Kelantan,2022-01-01,both,overall,overall,1830.6
Kelantan,2022-01-01,both,overall,bumi_malay,1714.1
Kelantan,2022-01-01,both,overall,bumi_other,22.2
Kelantan,2022-01-01,both,overall,chinese,44.5
Kelantan,2022-01-01,both,overall,indian,4.8
Kelantan,2022-01-01,both,overall,other_citizen,11.0
Kelantan,2022-01-01,both,overall,other_noncitizen,34.1
Kelantan,2022-01-01,both,0-4,overall,173.1
Kelantan,2022-01-01,both,0-4,bumi_malay,165.6
Kelantan,2022-01-01,both,0-4,bumi_other,3.5
Kelantan,2022-01-01,both,0-4,chinese,2.2
Kelantan,2022-01-01,both,0-4,indian,0.2
Kelantan,2022-01-01,both,0-4,other_citizen,0.7
Kelantan,2022-01-01,both,0-4,other_noncitizen,0.8
Kelantan,2022-01-01,both,5-9,overall,180.3
Kelantan,2022-01-01,both,5-9,bumi_malay,172.5
Kelantan,2022-01-01,both,5-9,bumi_other,2.8
Kelantan,2022-01-01,both,5-9,chinese,2.9
Kelantan,2022-01-01,both,5-9,indian,0.3
Kelantan,2022-01-01,both,5-9,other_citizen,0.8
Kelantan,2022-01-01,both,5-9,other_noncitizen,0.9
Kelantan,2022-01-01,both,10-14,overall,185.7
Kelantan,2022-01-01,both,10-14,bumi_malay,177.6
Kelantan,2022-01-01,both,10-14,bumi_other,2.8
Kelantan,2022-01-01,both,10-14,chinese,3.2
Kelantan,2022-01-01,both,10-14,indian,0.4
Kelantan,2022-01-01,both,10-14,other_citizen,0.9
Kelantan,2022-01-01,both,10-14,other_noncitizen,0.7
Kelantan,2022-01-01,both,15-19,overall,194.7
Kelantan,2022-01-01,both,15-19,bumi_malay,186.8
Kelantan,2022-01-01,both,15-19,bumi_other,2.4
Kelantan,2022-01-01,both,15-19,chinese,3.4
Kelantan,2022-01-01,both,15-19,indian,0.3
Kelantan,2022-01-01,both,15-19,other_citizen,0.8
Kelantan,2022-01-01,both,15-19,other_noncitizen,1.0
Kelantan,2022-01-01,both,20-24,overall,187.7
Kelantan,2022-01-01,both,20-24,bumi_malay,177.1
Kelantan,2022-01-01,both,20-24,bumi_other,2.4
Kelantan,2022-01-01,both,20-24,chinese,3.4
Kelantan,2022-01-01,both,20-24,indian,0.9
Kelantan,2022-01-01,both,20-24,other_citizen,0.7
Kelantan,2022-01-01,both,20-24,other_noncitizen,3.3
Kelantan,2022-01-01,both,25-29,overall,142.5
Kelantan,2022-01-01,both,25-29,bumi_malay,130.8
Kelantan,2022-01-01,both,25-29,bumi_other,2.0
Kelantan,2022-01-01,both,25-29,chinese,2.9
Kelantan,2022-01-01,both,25-29,indian,0.6
Kelantan,2022-01-01,both,25-29,other_citizen,0.7
Kelantan,2022-01-01,both,25-29,other_noncitizen,5.4
Kelantan,2022-01-01,both,30-34,overall,120.5
Kelantan,2022-01-01,both,30-34,bumi_malay,109.2
Kelantan,2022-01-01,both,30-34,bumi_other,1.5
Kelantan,2022-01-01,both,30-34,chinese,2.8
Kelantan,2022-01-01,both,30-34,indian,0.4
Kelantan,2022-01-01,both,30-34,other_citizen,0.7
Kelantan,2022-01-01,both,30-34,other_noncitizen,5.9
Kelantan,2022-01-01,both,35-39,overall,111.9
Kelantan,2022-01-01,both,35-39,bumi_malay,102.3
Kelantan,2022-01-01,both,35-39,bumi_other,1.1
Kelantan,2022-01-01,both,35-39,chinese,2.7
Kelantan,2022-01-01,both,35-39,indian,0.4
Kelantan,2022-01-01,both,35-39,other_citizen,0.8
Kelantan,2022-01-01,both,35-39,other_noncitizen,4.6
Kelantan,2022-01-01,both,40-44,overall,92.8
Kelantan,2022-01-01,both,40-44,bumi_malay,84.7
Kelantan,2022-01-01,both,40-44,bumi_other,0.8
Kelantan,2022-01-01,both,40-44,chinese,2.7
Kelantan,2022-01-01,both,40-44,indian,0.2
Kelantan,2022-01-01,both,40-44,other_citizen,0.7
Kelantan,2022-01-01,both,40-44,other_noncitizen,3.6
Kelantan,2022-01-01,both,45-49,overall,83.5
Kelantan,2022-01-01,both,45-49,bumi_malay,76.8
Kelantan,2022-01-01,both,45-49,bumi_other,0.7
Kelantan,2022-01-01,both,45-49,chinese,2.5
Kelantan,2022-01-01,both,45-49,indian,0.2
Kelantan,2022-01-01,both,45-49,other_citizen,0.7
Kelantan,2022-01-01,both,45-49,other_noncitizen,2.6
Kelantan,2022-01-01,both,50-54,overall,83.0
Kelantan,2022-01-01,both,50-54,bumi_malay,76.8
Kelantan,2022-01-01,both,50-54,bumi_other,0.6
Kelantan,2022-01-01,both,50-54,chinese,2.9
Kelantan,2022-01-01,both,50-54,indian,0.2
Kelantan,2022-01-01,both,50-54,other_citizen,0.7
Kelantan,2022-01-01,both,50-54,other_noncitizen,2.0
Kelantan,2022-01-01,both,55-59,overall,79.8
Kelantan,2022-01-01,both,55-59,bumi_malay,74.0
Kelantan,2022-01-01,both,55-59,bumi_other,0.5
Kelantan,2022-01-01,both,55-59,chinese,3.0
Kelantan,2022-01-01,both,55-59,indian,0.2
Kelantan,2022-01-01,both,55-59,other_citizen,0.7
Kelantan,2022-01-01,both,55-59,other_noncitizen,1.5
Kelantan,2022-01-01,both,60-64,overall,72.5
Kelantan,2022-01-01,both,60-64,bumi_malay,67.3
Kelantan,2022-01-01,both,60-64,bumi_other,0.4
Kelantan,2022-01-01,both,60-64,chinese,3.1
Kelantan,2022-01-01,both,60-64,indian,0.2
Kelantan,2022-01-01,both,60-64,other_citizen,0.6
Kelantan,2022-01-01,both,60-64,other_noncitizen,0.9
Kelantan,2022-01-01,both,65-69,overall,51.8
Kelantan,2022-01-01,both,65-69,bumi_malay,47.8
Kelantan,2022-01-01,both,65-69,bumi_other,0.2
Kelantan,2022-01-01,both,65-69,chinese,2.5
Kelantan,2022-01-01,both,65-69,indian,0.1
Kelantan,2022-01-01,both,65-69,other_citizen,0.5
Kelantan,2022-01-01,both,65-69,other_noncitizen,0.5
Kelantan,2022-01-01,both,70-74,overall,34.9
Kelantan,2022-01-01,both,70-74,bumi_malay,32.2
Kelantan,2022-01-01,both,70-74,bumi_other,0.1
Kelantan,2022-01-01,both,70-74,chinese,1.8
Kelantan,2022-01-01,both,70-74,indian,0.1
Kelantan,2022-01-01,both,70-74,other_citizen,0.4
Kelantan,2022-01-01,both,70-74,other_noncitizen,0.3
Kelantan,2022-01-01,both,75-79,overall,20.3
Kelantan,2022-01-01,both,75-79,bumi_malay,18.7
Kelantan,2022-01-01,both,75-79,bumi_other,0.1
Kelantan,2022-01-01,both,75-79,chinese,1.1
Kelantan,2022-01-01,both,75-79,indian,0.0
Kelantan,2022-01-01,both,75-79,other_citizen,0.2
Kelantan,2022-01-01,both,75-79,other_noncitizen,0.2
Kelantan,2022-01-01,both,80-84,overall,9.9
Kelantan,2022-01-01,both,80-84,bumi_malay,8.8
Kelantan,2022-01-01,both,80-84,bumi_other,0.1
Kelantan,2022-01-01,both,80-84,chinese,0.7
Kelantan,2022-01-01,both,80-84,indian,0.0
Kelantan,2022-01-01,both,80-84,other_citizen,0.2
Kelantan,2022-01-01,both,80-84,other_noncitizen,0.1
Kelantan,2022-01-01,both,85+,overall,5.8
Kelantan,2022-01-01,both,85+,bumi_malay,5.1
Kelantan,2022-01-01,both,85+,bumi_other,0.0
Kelantan,2022-01-01,both,85+,chinese,0.4
Kelantan,2022-01-01,both,85+,indian,0.0
Kelantan,2022-01-01,both,85+,other_citizen,0.1
Kelantan,2022-01-01,both,85+,other_noncitizen,0.1
Kelantan,2022-01-01,female,overall,overall,912.0
Kelantan,2022-01-01,female,overall,bumi_malay,859.3
Kelantan,2022-01-01,female,overall,bumi_other,10.9
Kelantan,2022-01-01,female,overall,chinese,21.8
Kelantan,2022-01-01,female,overall,indian,2.5
Kelantan,2022-01-01,female,overall,other_citizen,5.5
Kelantan,2022-01-01,female,overall,other_noncitizen,12.1
Kelantan,2022-01-01,female,0-4,overall,84.4
Kelantan,2022-01-01,female,0-4,bumi_malay,80.7
Kelantan,2022-01-01,female,0-4,bumi_other,1.7
Kelantan,2022-01-01,female,0-4,chinese,1.1
Kelantan,2022-01-01,female,0-4,indian,0.1
Kelantan,2022-01-01,female,0-4,other_citizen,0.4
Kelantan,2022-01-01,female,0-4,other_noncitizen,0.4
Kelantan,2022-01-01,female,5-9,overall,88.3
Kelantan,2022-01-01,female,5-9,bumi_malay,84.4
Kelantan,2022-01-01,female,5-9,bumi_other,1.5
Kelantan,2022-01-01,female,5-9,chinese,1.4
Kelantan,2022-01-01,female,5-9,indian,0.2
Kelantan,2022-01-01,female,5-9,other_citizen,0.4
Kelantan,2022-01-01,female,5-9,other_noncitizen,0.4
Kelantan,2022-01-01,female,10-14,overall,89.2
Kelantan,2022-01-01,female,10-14,bumi_malay,85.3
Kelantan,2022-01-01,female,10-14,bumi_other,1.4
Kelantan,2022-01-01,female,10-14,chinese,1.5
Kelantan,2022-01-01,female,10-14,indian,0.2
Kelantan,2022-01-01,female,10-14,other_citizen,0.4
Kelantan,2022-01-01,female,10-14,other_noncitizen,0.3
Kelantan,2022-01-01,female,15-19,overall,94.8
Kelantan,2022-01-01,female,15-19,bumi_malay,91.0
Kelantan,2022-01-01,female,15-19,bumi_other,1.2
Kelantan,2022-01-01,female,15-19,chinese,1.6
Kelantan,2022-01-01,female,15-19,indian,0.2
Kelantan,2022-01-01,female,15-19,other_citizen,0.4
Kelantan,2022-01-01,female,15-19,other_noncitizen,0.5
Kelantan,2022-01-01,female,20-24,overall,96.2
Kelantan,2022-01-01,female,20-24,bumi_malay,91.4
Kelantan,2022-01-01,female,20-24,bumi_other,1.2
Kelantan,2022-01-01,female,20-24,chinese,1.7
Kelantan,2022-01-01,female,20-24,indian,0.5
Kelantan,2022-01-01,female,20-24,other_citizen,0.4
Kelantan,2022-01-01,female,20-24,other_noncitizen,1.0
Kelantan,2022-01-01,female,25-29,overall,69.5
Kelantan,2022-01-01,female,25-29,bumi_malay,65.2
Kelantan,2022-01-01,female,25-29,bumi_other,1.0
Kelantan,2022-01-01,female,25-29,chinese,1.5
Kelantan,2022-01-01,female,25-29,indian,0.4
Kelantan,2022-01-01,female,25-29,other_citizen,0.3
Kelantan,2022-01-01,female,25-29,other_noncitizen,1.1
Kelantan,2022-01-01,female,30-34,overall,57.6
Kelantan,2022-01-01,female,30-34,bumi_malay,53.6
Kelantan,2022-01-01,female,30-34,bumi_other,0.7
Kelantan,2022-01-01,female,30-34,chinese,1.4
Kelantan,2022-01-01,female,30-34,indian,0.1
Kelantan,2022-01-01,female,30-34,other_citizen,0.3
Kelantan,2022-01-01,female,30-34,other_noncitizen,1.5
Kelantan,2022-01-01,female,35-39,overall,54.2
Kelantan,2022-01-01,female,35-39,bumi_malay,50.5
Kelantan,2022-01-01,female,35-39,bumi_other,0.5
Kelantan,2022-01-01,female,35-39,chinese,1.2
Kelantan,2022-01-01,female,35-39,indian,0.2
Kelantan,2022-01-01,female,35-39,other_citizen,0.4
Kelantan,2022-01-01,female,35-39,other_noncitizen,1.3
Kelantan,2022-01-01,female,40-44,overall,45.3
Kelantan,2022-01-01,female,40-44,bumi_malay,41.9
Kelantan,2022-01-01,female,40-44,bumi_other,0.4
Kelantan,2022-01-01,female,40-44,chinese,1.3
Kelantan,2022-01-01,female,40-44,indian,0.1
Kelantan,2022-01-01,female,40-44,other_citizen,0.4
Kelantan,2022-01-01,female,40-44,other_noncitizen,1.3
Kelantan,2022-01-01,female,45-49,overall,42.6
Kelantan,2022-01-01,female,45-49,bumi_malay,39.5
Kelantan,2022-01-01,female,45-49,bumi_other,0.3
Kelantan,2022-01-01,female,45-49,chinese,1.2
Kelantan,2022-01-01,female,45-49,indian,0.1
Kelantan,2022-01-01,female,45-49,other_citizen,0.4
Kelantan,2022-01-01,female,45-49,other_noncitizen,1.2
Kelantan,2022-01-01,female,50-54,overall,43.6
Kelantan,2022-01-01,female,50-54,bumi_malay,40.3
Kelantan,2022-01-01,female,50-54,bumi_other,0.3
